Time(s),Ego_Speed(km/h),Target_Speed(km/h),Actual_Distance(m),Desired_Distance(m),Control_Mode,Lane_Offset,ACC_State,ACC_Active,V_target_Setting,V_min_Setting,G2_Setting,Manual_Throttle,Manual_Brake,Manual_Steer
108.2631356716156,96.5279214616872,96.60959407218203,112.423752784729,107.25324606854133,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8161095380783081,0.0,-6.746773806298734e-07
108.36245489120483,96.5287231742262,96.61107324552049,112.42498970031738,107.25413686025134,TIME,-0.00024353952903766185,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8161212801933289,0.0,0.0002501169219613075
108.46744012832642,96.52954910096769,96.61212243966864,112.42672538757324,107.25505455663075,TIME,-0.00026066089048981667,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8161413073539734,0.0,4.622344476956641e-06
108.56693935394287,96.5304138858023,96.61264519334415,112.4282398223877,107.25601542866923,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8161571025848389,0.0,-9.311152825830504e-05
108.67240166664124,96.53129807093957,96.61263310709812,112.43000030517578,107.25699785659953,TIME,-0.0007477399776689708,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8161768913269043,0.0,-0.0001378176239086315
108.77332878112793,96.53222656504013,96.6121947622147,112.43171882629395,107.25802951671126,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8161953687667847,0.0,0.00012424512533470988
108.87867403030396,96.5331888633931,96.61147354322823,112.4330005645752,107.25909873710343,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8162059187889099,0.0,-0.000106585088360589
108.97668313980103,96.53416375079678,96.61064480560685,112.43472290039062,107.26018194532975,TIME,-0.00026066089048981667,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8162239789962769,0.0,0.0001956345804501325
109.07951354980469,96.53517224551636,96.60985127793917,112.43625259399414,107.26130249501819,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.816238284111023,0.0,-0.00010450253466842696
109.18186616897583,96.53621327798218,96.60922397111693,112.4379997253418,107.26245919775798,TIME,-0.0007477399776689708,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8162559270858765,0.0,-0.00013972038868814707
