Time(s),Ego_Speed(km/h),Target_Speed(km/h),Actual_Distance(m),Desired_Distance(m),Lane_Offset
14.374272346496582,26.49385147169645,33.789095021996246,26.144106637137728,19.718806373164693,-0.02232362888753414
14.45136833190918,26.38739251208903,32.98004053410109,26.294359972747078,19.659662506716128,-0.02235414646565914
14.53065013885498,26.37476601557541,31.824559397339076,26.42402906756106,19.652647786430784,-0.02265932410955429
14.607434034347534,26.352482675382152,30.3821013613029,26.526888337833714,19.64026815299008,-0.02325441502034664
14.686095952987671,26.252899716525786,29.089136521782358,26.601061025458442,19.58494428695877,-0.024017352610826492
14.763020515441895,26.24511851117145,27.739360277207314,26.647470317392415,19.58062139509525,-0.02488710545003414
14.836712121963501,26.09400558176937,26.702765054910785,26.669854663701898,19.49666976764965,-0.025756854563951492
14.913727283477783,25.93109052387717,26.127704088964993,26.68042873111203,19.406161402153984,-0.02665713243186474
14.991456985473633,25.828463328185194,25.886691342186424,26.68539526726084,19.34914629343622,-0.02737429365515709
15.069997072219849,25.760927648887165,26.190719339092276,26.69387173277051,19.31162647160398,-0.02667238749563694
15.144212484359741,25.829121321725957,27.236845262928657,26.717981523688564,19.34951184540331,-0.024078387767076492
15.220390319824219,25.87158842643226,28.5224183535422,26.766605446511385,19.373104681351258,-0.02024843543767929
15.297938823699951,26.02323261347376,30.00405979642615,26.84239124566917,19.457351451929867,-0.015579240396618843
15.371035099029541,26.124436589888994,30.678069068078052,26.93213997196128,19.513575883271663,-0.010696422308683395
15.447364330291748,26.30737327752719,31.012875943842747,27.0306788125522,19.615207376403994,-0.005767826922237873
15.524205684661865,26.857664561325016,30.472317252853237,27.119994445907306,19.920924756291676,-0.0009613027796149254
15.602724313735962,26.979592325729968,29.41406919174562,27.18750537162508,19.988662403183316,0.0033721996005624533
15.680998086929321,27.522066945078365,28.253294028013077,27.21934062084268,20.2900371917102,0.006881718058139086
15.75514268875122,28.01939946831039,26.981557655442973,27.212028449620004,20.566333037950216,0.00959779042750597
15.832279443740845,28.57503258976535,25.666136551693015,27.166758683651874,20.875018105425195,0.01147461961954832
15.90783166885376,29.20627041738877,24.465900717174893,27.080113124623818,21.225705787438205,0.012435922399163246
15.986416578292847,30.089507935988586,23.48818082924219,26.954441665080427,21.716393297771436,0.012466439977288246
16.06101632118225,30.669701540185095,22.715220574887,26.803270928258296,22.038723077880608,0.011474620550870895
16.136308431625366,31.468558005205026,22.487787630566682,26.623358206058167,22.482532225113903,0.009201062843203545
16.213340759277344,32.11676043854642,22.722290936830692,26.42935205840429,22.842644688081347,0.00556945288553834
16.286921977996826,32.352116071169014,23.715874703837603,26.247376390487073,22.97339781731612,0.0008850090089254081
16.364474058151245,32.29821839331668,24.59231665868862,26.07724167195752,22.943454662953712,-0.0045471154153347015
16.440101146697998,32.315391606837274,26.031228245791375,25.933803038547875,22.952995337131817,-0.010253896936774254
16.520121335983276,32.24590371288494,27.064517352518386,25.816801574753754,22.914390951602744,-0.015960678458213806
16.60110378265381,32.27838546192008,27.943971945645735,25.711626928504785,22.932436367733377,-0.021804790943861008
